IP_present,url_length,dots_in_url,domain_length,number_of_domains,hyphen_count_in_domain,digits_count_in_domain,largest_domain_length,avg_domain_length,directory_length,sub_directory_count,largest_directory_length,avg_directory_length,suspicious_TLD,file_name_length,dots_file_name,delims_file_name,argument_length,number_of_arguments,largest_arg_length,max_delims_in_args,created_days_ago,updated_days_ago,expiration_days_remain,zipcode,label
0.0,67.0,3.0,34.0,4.0,0.0,0.0,17.0,7.8,21.0,4.0,8.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,28.0,8.0,-1.0,1.0
0.0,19.0,2.0,19.0,3.0,0.0,2.0,11.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,0.0,33.0,-1.0,0.0
0.0,24.0,2.0,23.0,3.0,0.0,0.0,15.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.0,21.0,10.0,-1.0,0.0
0.0,50.0,3.0,27.0,3.0,0.0,0.0,19.0,8.3,14.0,2.0,6.0,5.5,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,314.0,10.0,20.0,282002.0,1.0
0.0,18.0,2.0,18.0,3.0,0.0,0.0,10.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.0,44.0,230.0,-1.0,0.0
0.0,18.0,2.0,17.0,3.0,0.0,0.0,9.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.0,23.0,20.0,85205.0,0.0
0.0,16.0,2.0,15.0,3.0,0.0,0.0,7.0,4.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0
0.0,24.0,3.0,23.0,4.0,0.0,0.0,13.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,9.0,24.0,-1.0,0.0
0.0,21.0,2.0,20.0,3.0,0.0,0.0,12.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.0,27.0,3.0,431.0,0.0
0.0,53.0,3.0,13.0,3.0,0.0,0.0,7.0,3.7,30.0,4.0,9.0,6.2,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
0.0,21.0,2.0,21.0,3.0,0.0,0.0,13.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0
0.0,31.0,3.0,21.0,3.0,0.0,0.0,13.0,6.3,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,703.0,13.0,27.0,-1.0,0.0
0.0,69.0,2.0,13.0,3.0,0.0,0.0,5.0,3.7,16.0,2.0,9.0,6.5,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,632.0,23.0,38.0,-1.0,1.0
0.0,44.0,3.0,23.0,4.0,0.0,0.0,12.0,5.0,7.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,14.0,1.0,5.0,0.0,317.0,12.0,48.0,-1.0,1.0
0.0,40.0,3.0,21.0,3.0,0.0,1.0,10.0,6.3,8.0,1.0,6.0,6.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,778.0,14.0,13.0,2451.0,0.0
0.0,42.0,1.0,10.0,2.0,0.0,0.0,6.0,4.5,32.0,5.0,8.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,14.0,85016.0,1.0
0.0,15.0,2.0,14.0,3.0,0.0,0.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.0,22.0,2.0,21.0,3.0,0.0,0.0,13.0,6.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,8.0,25.0,-1.0,0.0
0.0,75.0,3.0,22.0,2.0,0.0,0.0,18.0,10.5,22.0,2.0,11.0,9.5,0.0,31.0,1.0,3.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0
0.0,39.0,2.0,18.0,2.0,1.0,0.0,14.0,8.5,9.0,1.0,7.0,7.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,150.0,28.0,2.0,-1.0,1.0
0.0,20.0,2.0,19.0,3.0,0.0,0.0,11.0,5.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0
0.0,32.0,2.0,27.0,3.0,0.0,6.0,14.0,8.3,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,27.0,4.0,-1.0,0.0
0.0,16.0,2.0,15.0,3.0,1.0,0.0,7.0,4.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,9.0,24.0,-1.0,0.0
0.0,32.0,2.0,9.0,2.0,0.0,0.0,5.0,4.0,9.0,1.0,7.0,7.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,77.0,19.0,14.0,11810.0,1.0
0.0,66.0,4.0,18.0,3.0,0.0,2.0,10.0,5.3,33.0,3.0,15.0,9.7,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,642.0,5.0,51.0,-1.0,1.0
0.0,24.0,3.0,23.0,4.0,0.0,0.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.0,23.0,2.0,22.0,3.0,0.0,0.0,14.0,6.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,12.0,19.0,85016.0,0.0
0.0,43.0,3.0,20.0,3.0,0.0,0.0,12.0,6.0,16.0,2.0,7.0,6.5,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,229.0,16.0,15.0,3380.0,1.0
0.0,28.0,2.0,27.0,3.0,2.0,0.0,19.0,8.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0
0.0,23.0,2.0,23.0,3.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0
0.0,25.0,2.0,24.0,3.0,0.0,0.0,16.0,7.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,5.0,26.0,-1.0,0.0
0.0,47.0,4.0,15.0,2.0,0.0,0.0,11.0,7.0,10.0,1.0,8.0,8.0,0.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0
0.0,105.0,7.0,20.0,4.0,0.0,0.0,8.0,4.2,10.0,2.0,4.0,3.5,0.0,10.0,1.0,0.0,65.0,2.0,14.0,0.0,0.0,0.0,0.0,-1.0,1.0
0.0,37.0,2.0,15.0,3.0,0.0,0.0,7.0,4.3,15.0,2.0,10.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,471.0,42.0,16.0,-1.0,1.0
0.0,16.0,2.0,15.0,3.0,0.0,0.0,7.0,4.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,104.0,53.0,-1.0,0.0
0.0,62.0,2.0,28.0,2.0,0.0,0.0,24.0,13.5,21.0,2.0,9.0,9.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,63.0,2.0,28.0,-1.0,1.0
0.0,114.0,3.0,66.0,4.0,8.0,0.0,35.0,15.8,48.0,5.0,12.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
0.0,18.0,2.0,17.0,3.0,0.0,0.0,9.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,13.0,18.0,85260.0,0.0
0.0,75.0,2.0,14.0,2.0,0.0,0.0,10.0,6.5,48.0,4.0,13.0,10.8,0.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,196.0,13.0,18.0,-1.0,1.0
0.0,20.0,1.0,11.0,2.0,0.0,0.0,7.0,5.0,9.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,22.0,267.0,-1.0,1.0
0.0,17.0,2.0,12.0,3.0,0.0,0.0,5.0,3.3,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,8.0,114.0,-1.0,1.0
0.0,20.0,2.0,13.0,3.0,0.0,0.0,5.0,3.7,7.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.0,17.0,16.0,92821.0,0.0
0.0,68.0,3.0,39.0,3.0,0.0,0.0,26.0,12.3,1.0,0.0,0.0,0.0,0.0,28.0,1.0,4.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0
0.0,28.0,2.0,18.0,3.0,0.0,0.0,10.0,5.3,10.0,2.0,4.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0
0.0,19.0,1.0,18.0,2.0,0.0,0.0,14.0,8.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,28.0,94401.0,0.0
0.0,17.0,2.0,17.0,3.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.0,42.0,7.0,-1.0,0.0
0.0,22.0,2.0,21.0,3.0,0.0,0.0,13.0,6.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,17.0,14.0,1508512.0,0.0
0.0,22.0,1.0,17.0,2.0,0.0,1.0,13.0,8.0,5.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0
0.0,51.0,1.0,28.0,2.0,0.0,0.0,24.0,13.5,23.0,5.0,4.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,9.0,22.0,-1.0,1.0
0.0,25.0,2.0,17.0,2.0,0.0,0.0,13.0,8.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0
0.0,26.0,2.0,14.0,3.0,1.0,0.0,6.0,4.0,12.0,2.0,7.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,7.0,4.0,-1.0,1.0
0.0,44.0,3.0,21.0,3.0,0.0,0.0,14.0,6.3,13.0,2.0,8.0,5.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0
0.0,25.0,2.0,24.0,3.0,0.0,0.0,16.0,7.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,12.0,19.0,-1.0,0.0
0.0,28.0,3.0,27.0,4.0,0.0,1.0,16.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0
0.0,15.0,2.0,15.0,3.0,0.0,0.0,7.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.0,31.0,126.0,-1.0,0.0
0.0,26.0,2.0,26.0,3.0,0.0,0.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0
0.0,25.0,2.0,24.0,3.0,0.0,0.0,16.0,7.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,27.0,5.0,-1.0,0.0
0.0,23.0,3.0,22.0,4.0,1.0,0.0,11.0,4.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.0,30.0,37.0,-1.0,0.0
0.0,43.0,3.0,22.0,3.0,0.0,0.0,14.0,6.7,5.0,1.0,3.0,3.0,0.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,589.0,21.0,20.0,-1.0,0.0
0.0,98.0,2.0,25.0,3.0,0.0,0.0,17.0,7.7,73.0,7.0,32.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,28.0,2.0,-1.0,1.0
0.0,62.0,4.0,13.0,3.0,0.0,0.0,6.0,3.7,39.0,4.0,11.0,8.5,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,26.0,-1.0,1.0
0.0,21.0,1.0,20.0,2.0,0.0,0.0,16.0,9.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,3.0,27.0,-1.0,0.0
0.0,54.0,4.0,14.0,3.0,0.0,0.0,7.0,4.0,23.0,3.0,13.0,6.3,0.0,9.0,1.0,0.0,8.0,1.0,7.0,0.0,183.0,0.0,0.0,-1.0,1.0
0.0,14.0,1.0,9.0,2.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,38.0,69.0,85016.0,1.0
0.0,13.0,2.0,13.0,3.0,0.0,0.0,5.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.0,54.0,103.0,-1.0,0.0
0.0,53.0,1.0,17.0,2.0,0.0,0.0,13.0,8.0,36.0,4.0,10.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,49.0,12.0,-1.0,1.0
0.0,29.0,2.0,28.0,3.0,0.0,0.0,20.0,8.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,21.0,11.0,94401.0,0.0
0.0,25.0,2.0,24.0,3.0,0.0,0.0,16.0,7.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.0,4.0,31.0,-1.0,0.0
0.0,14.0,1.0,14.0,2.0,1.0,0.0,10.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,23.0,94401.0,0.0
0.0,16.0,2.0,11.0,3.0,0.0,0.0,4.0,3.0,5.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622.0,13.0,0.0,-1.0,0.0
0.0,30.0,3.0,19.0,4.0,0.0,0.0,8.0,4.0,11.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.0,14.0,2.0,14.0,3.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,18.0,44.0,-1.0,0.0
0.0,39.0,4.0,20.0,3.0,0.0,0.0,13.0,6.0,4.0,1.0,2.0,2.0,0.0,15.0,2.0,1.0,0.0,0.0,0.0,0.0,202.0,23.0,9.0,-1.0,1.0
0.0,25.0,2.0,24.0,3.0,0.0,0.0,16.0,7.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,14.0,290.0,-1.0,0.0
0.0,38.0,2.0,17.0,2.0,0.0,0.0,12.0,8.0,12.0,2.0,7.0,4.5,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
0.0,21.0,2.0,20.0,3.0,0.0,0.0,12.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,120.0,10.0,-1.0,0.0
0.0,14.0,2.0,14.0,3.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0,54.0,17.0,-1.0,0.0
0.0,21.0,2.0,21.0,3.0,0.0,0.0,13.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,4.0,26.0,-1.0,0.0
0.0,41.0,3.0,27.0,3.0,0.0,0.0,19.0,8.3,7.0,2.0,2.0,2.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,11.0,-1.0,1.0
0.0,18.0,2.0,17.0,3.0,0.0,0.0,9.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0
0.0,18.0,2.0,17.0,3.0,0.0,0.0,9.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.0,23.0,40.0,-1.0,0.0
0.0,23.0,2.0,22.0,3.0,0.0,0.0,14.0,6.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.0,2.0,24.0,-1.0,0.0
0.0,19.0,2.0,18.0,3.0,0.0,0.0,10.0,5.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,22.0,11.0,-1.0,0.0
0.0,90.0,3.0,21.0,3.0,0.0,0.0,13.0,6.3,59.0,5.0,17.0,10.6,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,653.0,20.0,138.0,-1.0,0.0
0.0,17.0,2.0,16.0,3.0,0.0,1.0,8.0,4.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.0,70.0,2.0,11.0,2.0,0.0,0.0,8.0,5.0,21.0,3.0,7.0,5.7,0.0,0.0,0.0,0.0,38.0,2.0,4.0,0.0,324.0,20.0,11.0,-1.0,1.0
0.0,22.0,2.0,22.0,3.0,0.0,0.0,14.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,20.0,15.0,5300011.0,0.0
0.0,46.0,3.0,17.0,3.0,0.0,0.0,9.0,5.0,18.0,2.0,10.0,7.5,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,582.0,4.0,26.0,-1.0,0.0
0.0,23.0,2.0,22.0,3.0,0.0,0.0,14.0,6.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0,8.0,23.0,85260.0,0.0
0.0,52.0,2.0,15.0,2.0,0.0,0.0,11.0,7.0,25.0,4.0,7.0,5.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,355.0,111.0,41.0,85260.0,1.0
0.0,35.0,3.0,19.0,3.0,0.0,0.0,12.0,5.7,4.0,1.0,2.0,2.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.0,38.0,3.0,14.0,3.0,0.0,0.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,57.0,27.0,4.0,85016.0,0.0
0.0,41.0,2.0,15.0,3.0,0.0,0.0,8.0,4.3,26.0,3.0,8.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,0.0,11.0,-1.0,1.0
0.0,47.0,3.0,18.0,3.0,0.0,0.0,10.0,5.3,12.0,1.0,10.0,10.0,0.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,583.0,7.0,26.0,-1.0,0.0
0.0,14.0,2.0,13.0,3.0,0.0,0.0,5.0,3.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,50.0,14.0,531411410.0,0.0
0.0,20.0,2.0,19.0,3.0,1.0,0.0,11.0,5.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,7.0,59.0,-1.0,0.0
0.0,20.0,1.0,19.0,2.0,0.0,0.0,15.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,68.0,206.0,-1.0,0.0
0.0,22.0,2.0,22.0,3.0,0.0,0.0,14.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,27.0,4.0,-1.0,0.0
0.0,22.0,2.0,21.0,3.0,0.0,0.0,13.0,6.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.0,15.0,18.0,-1.0,0.0
0.0,47.0,3.0,15.0,3.0,0.0,0.0,7.0,4.3,26.0,3.0,12.0,7.3,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,237.0,24.0,6.0,45410.0,1.0
0.0,25.0,2.0,24.0,3.0,0.0,0.0,16.0,7.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,62.0,3.0,-1.0,0.0
0.0,22.0,2.0,21.0,3.0,0.0,0.0,13.0,6.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0
0.0,15.0,2.0,15.0,3.0,0.0,0.0,7.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,12.0,20.0,-1.0,0.0
0.0,18.0,2.0,18.0,3.0,1.0,0.0,10.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.0,48.0,109.0,-1.0,0.0
0.0,62.0,3.0,23.0,3.0,0.0,0.0,15.0,7.0,39.0,3.0,23.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,13.0,17.0,-1.0,1.0
0.0,44.0,2.0,12.0,2.0,1.0,0.0,9.0,5.5,21.0,2.0,11.0,9.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,324.0,0.0,10.0,-1.0,1.0
0.0,21.0,2.0,21.0,3.0,0.0,0.0,13.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.0,90.0,13.0,142162687.0,0.0
0.0,42.0,3.0,21.0,3.0,2.0,1.0,14.0,6.3,1.0,0.0,0.0,0.0,0.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,430.0,0.0,27.0,-1.0,1.0
0.0,19.0,2.0,18.0,3.0,1.0,0.0,10.0,5.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0,25.0,5.0,-1.0,0.0
0.0,65.0,2.0,10.0,2.0,0.0,0.0,6.0,4.5,43.0,5.0,11.0,7.4,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,728.0,26.0,32.0,981081226.0,0.0
0.0,22.0,2.0,21.0,3.0,1.0,0.0,13.0,6.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597.0,49.0,12.0,-1.0,0.0
0.0,49.0,1.0,19.0,2.0,0.0,0.0,15.0,9.0,30.0,5.0,9.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0
0.0,18.0,2.0,18.0,3.0,0.0,0.0,10.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.0,24.0,7.0,-1.0,0.0
0.0,47.0,3.0,25.0,3.0,0.0,0.0,17.0,7.7,8.0,1.0,6.0,6.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0
0.0,17.0,2.0,17.0,3.0,1.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.0,2.0,30.0,-1.0,0.0
0.0,90.0,4.0,21.0,3.0,0.0,0.0,13.0,6.3,52.0,3.0,35.0,16.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0
0.0,57.0,2.0,22.0,3.0,0.0,0.0,14.0,6.7,35.0,6.0,6.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0
0.0,15.0,2.0,14.0,3.0,0.0,0.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.0,16.0,1.0,15.0,2.0,0.0,1.0,11.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,28.0,4.0,5300011.0,0.0
0.0,15.0,2.0,14.0,3.0,0.0,0.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,9.0,7.0,-1.0,0.0
0.0,66.0,1.0,21.0,2.0,0.0,0.0,18.0,10.0,45.0,4.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
0.0,47.0,1.0,15.0,2.0,0.0,0.0,11.0,7.0,32.0,5.0,11.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0
0.0,47.0,2.0,18.0,2.0,0.0,0.0,14.0,8.5,17.0,1.0,15.0,15.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,400.0,40.0,57.0,-1.0,1.0
0.0,30.0,2.0,29.0,3.0,0.0,0.0,21.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.0,10.0,1.0,10.0,2.0,0.0,0.0,7.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.0,2.0,31.0,-1.0,0.0
0.0,63.0,3.0,18.0,2.0,0.0,0.0,14.0,8.5,33.0,3.0,11.0,9.7,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,407.0,11.0,19.0,-1.0,1.0
0.0,22.0,2.0,21.0,3.0,0.0,0.0,13.0,6.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,29.0,126.0,-1.0,0.0
0.0,24.0,3.0,17.0,4.0,0.0,0.0,7.0,3.5,7.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.0,14.0,2.0,13.0,3.0,0.0,0.0,5.0,3.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,14.0,18.0,-1.0,0.0
0.0,63.0,3.0,32.0,3.0,0.0,0.0,24.0,10.0,22.0,3.0,8.0,6.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0
